"","date","median","lower","upper","candidate"
"63",2018-01-31,14.4681924241868,12.2644895918851,16.5629066778307,"Tymoshenko"
"64",2018-02-01,14.4482039666404,12.2710474681741,16.5720754310434,"Tymoshenko"
"65",2018-02-02,14.4279901243602,12.2452582392937,16.5692623159274,"Tymoshenko"
"66",2018-02-03,14.3863252130838,12.2073461872089,16.5463658091,"Tymoshenko"
"67",2018-02-04,14.3756053939831,12.2294209506941,16.542190149469,"Tymoshenko"
"68",2018-02-05,14.352051506243,12.1802366246748,16.5068381080018,"Tymoshenko"
"69",2018-02-06,14.3281889098703,12.1728112194824,16.4938762464854,"Tymoshenko"
"70",2018-02-07,14.3030784378559,12.152155945853,16.4854504961546,"Tymoshenko"
"71",2018-02-08,14.2879405554467,12.121257202671,16.4408560371865,"Tymoshenko"
"72",2018-02-09,14.2527704720534,12.1575448382637,16.4242358774405,"Tymoshenko"
"73",2018-02-10,14.2410940906884,12.1131021838997,16.3577140303273,"Tymoshenko"
"74",2018-02-11,14.2269621842492,12.0996298497049,16.3532569031462,"Tymoshenko"
"75",2018-02-12,14.1919554204373,12.1206379540185,16.3058498279839,"Tymoshenko"
"76",2018-02-13,14.1700803864257,12.0699923931315,16.3157024929376,"Tymoshenko"
"77",2018-02-14,14.1470036958841,12.0569932968467,16.2833697800311,"Tymoshenko"
"78",2018-02-15,14.1230878708245,12.0219966833292,16.2544894306765,"Tymoshenko"
"79",2018-02-16,14.1009913877287,12.0311874444556,16.2096880655452,"Tymoshenko"
"80",2018-02-17,14.0834575282588,12.0198549101445,16.1635422193113,"Tymoshenko"
"81",2018-02-18,14.0640724919499,12.0147873253651,16.1402878424342,"Tymoshenko"
"82",2018-02-19,14.0541895126045,12.0038110613608,16.1003647664621,"Tymoshenko"
"83",2018-02-20,14.0293374288586,11.9821937287725,16.0581690836781,"Tymoshenko"
"84",2018-02-21,14.022670352573,11.9851613629597,16.0452542652016,"Tymoshenko"
"85",2018-02-22,14.0007723517177,11.9694018310771,16.0338374209359,"Tymoshenko"
"86",2018-02-23,13.9926583060184,11.9990090577484,16.0217176843147,"Tymoshenko"
"87",2018-02-24,13.9750731487171,11.9715133530452,15.9977334978042,"Tymoshenko"
"88",2018-02-25,13.9673171996541,11.9655371394692,15.9862467284157,"Tymoshenko"
"89",2018-02-26,13.9650397945427,11.9770487279006,15.9720356821506,"Tymoshenko"
"90",2018-02-27,13.9551590676229,11.9799623547883,15.9602245991014,"Tymoshenko"
"91",2018-02-28,13.9404543406987,11.9817243489887,15.9460883506918,"Tymoshenko"
"92",2018-03-01,13.9305100539236,11.9542297306588,15.9357590039878,"Tymoshenko"
"93",2018-03-02,13.9177409285207,11.9483000668556,15.908270197519,"Tymoshenko"
"94",2018-03-03,13.922601846715,11.9694719124383,15.888069392557,"Tymoshenko"
"95",2018-03-04,13.9101291493978,11.9689158573978,15.8793646469564,"Tymoshenko"
"96",2018-03-05,13.9077014880504,11.9643602817847,15.8314815932386,"Tymoshenko"
"97",2018-03-06,13.8926104549206,11.963453198022,15.8262808922956,"Tymoshenko"
"98",2018-03-07,13.880340437109,11.965871982309,15.7804169552987,"Tymoshenko"
"99",2018-03-08,13.887454477148,11.95333746829,15.7278813990245,"Tymoshenko"
"100",2018-03-09,13.8734424762599,11.960375644346,15.740435533031,"Tymoshenko"
"101",2018-03-10,13.8514859064572,11.9554743505171,15.7149259719381,"Tymoshenko"
"102",2018-03-11,13.8424346018726,11.9562630381134,15.69666922949,"Tymoshenko"
"103",2018-03-12,13.839592993819,11.9964052623256,15.666815282013,"Tymoshenko"
"104",2018-03-13,13.8170630197274,11.9600932855094,15.617818811446,"Tymoshenko"
"105",2018-03-14,13.8045502024018,11.9420598731862,15.5965804768323,"Tymoshenko"
"106",2018-03-15,13.7850835034661,11.9565768464215,15.5662145396435,"Tymoshenko"
"107",2018-03-16,13.7612694791838,11.9358876274602,15.5459269158399,"Tymoshenko"
"108",2018-03-17,13.7312558392063,11.8921543000023,15.4898387599701,"Tymoshenko"
"109",2018-03-18,13.7015066288567,11.9044771641618,15.4556026535168,"Tymoshenko"
"110",2018-03-19,13.6505873357639,11.8318016844023,15.4335076462527,"Tymoshenko"
"111",2018-03-20,13.6057892527432,11.783397040077,15.4035070491388,"Tymoshenko"
"112",2018-03-21,13.5711285094263,11.7191059523853,15.3845894269198,"Tymoshenko"
"113",2018-03-22,13.5279699228074,11.6700056093443,15.3237778684394,"Tymoshenko"
"114",2018-03-23,13.4773781426106,11.6191785027122,15.3087540260422,"Tymoshenko"
"115",2018-03-24,13.4372949567913,11.5890466160635,15.2496519099472,"Tymoshenko"
"116",2018-03-25,13.3957693302554,11.5195730360738,15.2071421322665,"Tymoshenko"
"117",2018-03-26,13.3539566248976,11.4990875565751,15.1675376243969,"Tymoshenko"
"118",2018-03-27,13.3096321149295,11.432724543048,15.1660061016208,"Tymoshenko"
"119",2018-03-28,13.2622919129161,11.3892382452694,15.0908274447793,"Tymoshenko"
"120",2018-03-29,13.2155829264186,11.3633951616015,15.0632451052787,"Tymoshenko"
"121",2018-03-30,13.1783268213052,11.3111604185011,15.0211045019858,"Tymoshenko"
"122",2018-03-31,13.1282268373747,11.2602170340632,14.95062528652,"Tymoshenko"
"123",2018-04-01,13.0907408179581,11.2212497874033,14.9224201430876,"Tymoshenko"
"124",2018-04-02,13.0435520208894,11.195513208289,14.8524329369158,"Tymoshenko"
"125",2018-04-03,13.0027324882393,11.1532382362995,14.8049666368333,"Tymoshenko"
"126",2018-04-04,12.9619078977388,11.0895383507425,14.7549430840556,"Tymoshenko"
"127",2018-04-05,12.9102024472233,11.0688779455423,14.7120430863335,"Tymoshenko"
"128",2018-04-06,12.8653275613518,11.0346658213099,14.6541279746852,"Tymoshenko"
"129",2018-04-07,12.813372546193,11.0073290954611,14.6037645084593,"Tymoshenko"
"130",2018-04-08,12.7737570635867,10.9740478056179,14.5499825215779,"Tymoshenko"
"131",2018-04-09,12.7297223731082,10.9527049657461,14.4930479041443,"Tymoshenko"
"132",2018-04-10,12.687006290915,10.8913813265944,14.4272588704724,"Tymoshenko"
"133",2018-04-11,12.6327472070691,10.8642954031463,14.3834801652029,"Tymoshenko"
"134",2018-04-12,12.5861154085228,10.8334311498886,14.3378423310783,"Tymoshenko"
"135",2018-04-13,12.5436817362392,10.8240142994244,14.2795992562503,"Tymoshenko"
"136",2018-04-14,12.4960517223919,10.7859220694982,14.2283206695808,"Tymoshenko"
"137",2018-04-15,12.4596658731091,10.7534398182782,14.1705541031167,"Tymoshenko"
"138",2018-04-16,12.421249421819,10.7540328868462,14.1374567212875,"Tymoshenko"
"139",2018-04-17,12.3752935213735,10.7012322032009,14.0979871018412,"Tymoshenko"
"140",2018-04-18,12.345903730584,10.7032059397306,14.0329864306539,"Tymoshenko"
"141",2018-04-19,12.2950057348191,10.6696578078996,14.0168109185237,"Tymoshenko"
"142",2018-04-20,12.2739826750804,10.6450428219152,13.9803204208055,"Tymoshenko"
"143",2018-04-21,12.25057208976,10.6221710292843,13.9831054546248,"Tymoshenko"
"144",2018-04-22,12.2351096582122,10.5984901987659,13.9435174337662,"Tymoshenko"
"145",2018-04-23,12.2290289077958,10.595703712752,13.9462002498032,"Tymoshenko"
"146",2018-04-24,12.2238229652759,10.5614516513606,13.9519656733398,"Tymoshenko"
"147",2018-04-25,12.2074362334913,10.5470019736751,13.9424225490032,"Tymoshenko"
"148",2018-04-26,12.2125043939187,10.5440022893704,13.9317933534291,"Tymoshenko"
"149",2018-04-27,12.2085408086509,10.5438134701984,13.9385038825329,"Tymoshenko"
"150",2018-04-28,12.2137137111193,10.5459705376032,13.9491841839252,"Tymoshenko"
"151",2018-04-29,12.2216401415917,10.5284167455707,13.9435091723845,"Tymoshenko"
"152",2018-04-30,12.2286982411137,10.5293666582747,13.9496973035491,"Tymoshenko"
"153",2018-05-01,12.2429697645016,10.5133329026548,13.9669560715371,"Tymoshenko"
"154",2018-05-02,12.2517547592387,10.5105827131442,14.015646885927,"Tymoshenko"
"155",2018-05-03,12.2589649539484,10.5047325795892,14.0333519756052,"Tymoshenko"
"156",2018-05-04,12.2752703178576,10.5033762343288,14.0550146806053,"Tymoshenko"
"157",2018-05-05,12.2896092499359,10.5271325926552,14.0689298073143,"Tymoshenko"
"158",2018-05-06,12.3055334652587,10.5292630455425,14.0864031394826,"Tymoshenko"
"159",2018-05-07,12.3114066395523,10.5292315958072,14.1174265338845,"Tymoshenko"
"160",2018-05-08,12.3251270442165,10.5551946691369,14.1224865458621,"Tymoshenko"
"161",2018-05-09,12.3366731431922,10.5603269604544,14.1472985891758,"Tymoshenko"
"162",2018-05-10,12.3437162236629,10.5734343036587,14.1562915456268,"Tymoshenko"
"163",2018-05-11,12.3474747619044,10.5808342575194,14.1649241152071,"Tymoshenko"
"164",2018-05-12,12.371176276661,10.6045228012927,14.1782091623382,"Tymoshenko"
"165",2018-05-13,12.3809096879484,10.6178627415409,14.1943716589979,"Tymoshenko"
"166",2018-05-14,12.3882491150173,10.6482463715832,14.2133804577468,"Tymoshenko"
"167",2018-05-15,12.3971539907718,10.6518606925968,14.2195494523707,"Tymoshenko"
"168",2018-05-16,12.4147600636511,10.6799284930862,14.2257352131007,"Tymoshenko"
"169",2018-05-17,12.4262313251732,10.7121429391433,14.2096958225233,"Tymoshenko"
"170",2018-05-18,12.4400838576242,10.7201074602988,14.2179916304834,"Tymoshenko"
"171",2018-05-19,12.4590195780178,10.790028097613,14.2053805491402,"Tymoshenko"
"172",2018-05-20,12.4672080910813,10.7981882403876,14.2296388525035,"Tymoshenko"
"173",2018-05-21,12.4777191322422,10.8207086551283,14.2235353774276,"Tymoshenko"
"174",2018-05-22,12.490241397512,10.8268488395545,14.238318088831,"Tymoshenko"
"175",2018-05-23,12.525142185586,10.8786351272824,14.2370712139884,"Tymoshenko"
"176",2018-05-24,12.5453932082671,10.8810925872006,14.2787303844355,"Tymoshenko"
"177",2018-05-25,12.5652064768367,10.9204582232454,14.2870069968129,"Tymoshenko"
"178",2018-05-26,12.5897401053196,10.9455962413671,14.3067125785662,"Tymoshenko"
"179",2018-05-27,12.6027111291885,10.9295403500237,14.3576194403901,"Tymoshenko"
"180",2018-05-28,12.6321240082978,10.9284232752904,14.3867631752217,"Tymoshenko"
"181",2018-05-29,12.6389729397154,10.9513850335134,14.3998842104224,"Tymoshenko"
"182",2018-05-30,12.6716236674279,10.9703487752472,14.4181408072934,"Tymoshenko"
"183",2018-05-31,12.685026480179,10.9779961770442,14.4407995579654,"Tymoshenko"
"184",2018-06-01,12.7063856267888,10.9865285442096,14.4723919122099,"Tymoshenko"
"185",2018-06-02,12.7260137369501,11.0260995400837,14.4691197289881,"Tymoshenko"
"186",2018-06-03,12.7404446007623,11.0418438964626,14.5094251418811,"Tymoshenko"
"187",2018-06-04,12.7603329642917,11.0627568074489,14.5405604780258,"Tymoshenko"
"188",2018-06-05,12.7747001925017,11.0738109575991,14.5586171519401,"Tymoshenko"
"189",2018-06-06,12.7988669258049,11.0886273629267,14.580834341692,"Tymoshenko"
"190",2018-06-07,12.8218049564432,11.1220305001933,14.5954717269777,"Tymoshenko"
"191",2018-06-08,12.839798902965,11.1415409746589,14.58116812528,"Tymoshenko"
"192",2018-06-09,12.8583654320795,11.1607754129939,14.5918138081816,"Tymoshenko"
"193",2018-06-10,12.8719859071663,11.2009110010465,14.6083315301957,"Tymoshenko"
"194",2018-06-11,12.9013524454985,11.2453944290968,14.6269774930783,"Tymoshenko"
"195",2018-06-12,12.9181836842177,11.2903285876375,14.6582420903159,"Tymoshenko"
"196",2018-06-13,12.9435932282609,11.3257258335261,14.6442488753451,"Tymoshenko"
"197",2018-06-14,12.9602635987495,11.3604340030594,14.6452321573251,"Tymoshenko"
"198",2018-06-15,12.9874891712371,11.373473624853,14.6535618523074,"Tymoshenko"
"199",2018-06-16,13.0055914503911,11.4097720916753,14.6459765100883,"Tymoshenko"
"200",2018-06-17,13.0353686631462,11.4559142820095,14.6557262150198,"Tymoshenko"
"201",2018-06-18,13.0491904233395,11.5204712792764,14.6698972621837,"Tymoshenko"
"202",2018-06-19,13.0681432489507,11.5350538074086,14.6745385416725,"Tymoshenko"
"203",2018-06-20,13.079168320204,11.5766252858707,14.6703398570993,"Tymoshenko"
"204",2018-06-21,13.0977404893107,11.6274882149922,14.6786401869359,"Tymoshenko"
"205",2018-06-22,13.1194429297088,11.6468975657789,14.6881381421767,"Tymoshenko"
"206",2018-06-23,13.1463965200454,11.6678402562631,14.7063522065469,"Tymoshenko"
"207",2018-06-24,13.171250515267,11.7109119704857,14.7183826164349,"Tymoshenko"
"208",2018-06-25,13.197516376367,11.7350926656144,14.7377369068703,"Tymoshenko"
"209",2018-06-26,13.2228386478299,11.7601440487032,14.7693937995224,"Tymoshenko"
"210",2018-06-27,13.2516081548001,11.782625011863,14.7713286588065,"Tymoshenko"
"211",2018-06-28,13.2611713438569,11.8093307860197,14.8166735919736,"Tymoshenko"
"212",2018-06-29,13.2787592454397,11.8439811504125,14.8061094070599,"Tymoshenko"
"213",2018-06-30,13.3130781319184,11.8505777843696,14.8333092705172,"Tymoshenko"
"214",2018-07-01,13.334973650767,11.8557389110946,14.8336491433678,"Tymoshenko"
"215",2018-07-02,13.3583641188846,11.8893225032273,14.8645997417941,"Tymoshenko"
"216",2018-07-03,13.3898012346201,11.907048335153,14.9008530524944,"Tymoshenko"
"217",2018-07-04,13.4199886963448,11.9286100135533,14.9236245243697,"Tymoshenko"
"218",2018-07-05,13.4416356793737,11.958537977881,14.930291325227,"Tymoshenko"
"219",2018-07-06,13.4718062857647,11.9537568768118,14.9797552321874,"Tymoshenko"
"220",2018-07-07,13.5029670743895,11.9945615641996,15.011137874907,"Tymoshenko"
"221",2018-07-08,13.5290692839482,12.0133808497515,15.0598835561703,"Tymoshenko"
"222",2018-07-09,13.5653083729797,12.0551510545736,15.1318476442096,"Tymoshenko"
"223",2018-07-10,13.6128547316345,12.0406660232291,15.1784173415857,"Tymoshenko"
"224",2018-07-11,13.6452891811351,12.07208648349,15.208217269253,"Tymoshenko"
"225",2018-07-12,13.6784576947757,12.1040213683856,15.2483475239285,"Tymoshenko"
"226",2018-07-13,13.708542057882,12.1281909262018,15.2927052333547,"Tymoshenko"
"227",2018-07-14,13.7500035670559,12.1454164479254,15.3494712871183,"Tymoshenko"
"228",2018-07-15,13.7840118804442,12.1634293566858,15.3869252266188,"Tymoshenko"
"229",2018-07-16,13.8129220102623,12.1948569320838,15.4275492792926,"Tymoshenko"
"230",2018-07-17,13.8548894656537,12.2342154548218,15.4924437132807,"Tymoshenko"
"231",2018-07-18,13.8992151964728,12.2396895728918,15.5183489682941,"Tymoshenko"
"232",2018-07-19,13.9274459798621,12.2717703333649,15.5655692607984,"Tymoshenko"
"233",2018-07-20,13.9589613663588,12.3197934056663,15.5807253072604,"Tymoshenko"
"234",2018-07-21,13.9877051394463,12.3380182321327,15.6028049175869,"Tymoshenko"
"235",2018-07-22,14.0310753444294,12.3756034498534,15.6497130754255,"Tymoshenko"
"236",2018-07-23,14.0755796692741,12.4276680611337,15.6952104254724,"Tymoshenko"
"237",2018-07-24,14.1088320391377,12.4596104026276,15.7212182717285,"Tymoshenko"
"238",2018-07-25,14.14602487258,12.4856247963861,15.7354379189364,"Tymoshenko"
"239",2018-07-26,14.1870654172494,12.5299776003223,15.7668952039515,"Tymoshenko"
"240",2018-07-27,14.2180078625325,12.5696013633189,15.8124019574194,"Tymoshenko"
"241",2018-07-28,14.2433842409859,12.5886930252163,15.8427759418331,"Tymoshenko"
"242",2018-07-29,14.2694541138189,12.6110150530943,15.8807027232403,"Tymoshenko"
"243",2018-07-30,14.2928401572695,12.6514068551101,15.8982255907564,"Tymoshenko"
"244",2018-07-31,14.3204963390791,12.6715703852096,15.920378498996,"Tymoshenko"
"245",2018-08-01,14.3452070136871,12.6846861780618,15.9435316688849,"Tymoshenko"
"246",2018-08-02,14.3690401071802,12.7160151191605,15.9951342304067,"Tymoshenko"
"247",2018-08-03,14.3903190120094,12.7290415126576,15.9949055378584,"Tymoshenko"
"248",2018-08-04,14.4151577788111,12.7305812477822,16.0349046563686,"Tymoshenko"
"249",2018-08-05,14.4438649902838,12.7545305693713,16.1002591334963,"Tymoshenko"
"250",2018-08-06,14.481985279032,12.7827232609508,16.1359915379112,"Tymoshenko"
"251",2018-08-07,14.5019319513241,12.7948624742348,16.1757560138342,"Tymoshenko"
"252",2018-08-08,14.5285033879495,12.798268000484,16.2215172104494,"Tymoshenko"
"253",2018-08-09,14.5572054215842,12.8325452303545,16.2419885079811,"Tymoshenko"
"254",2018-08-10,14.5882461594121,12.8584204582958,16.2883439489153,"Tymoshenko"
"255",2018-08-11,14.6155176023018,12.8591410974575,16.3284917494763,"Tymoshenko"
"256",2018-08-12,14.6390699164715,12.9019688847473,16.3357751756822,"Tymoshenko"
"257",2018-08-13,14.6653954393357,12.9299524002773,16.3749562571963,"Tymoshenko"
"258",2018-08-14,14.6863397818702,12.9223625242478,16.3882667424043,"Tymoshenko"
"259",2018-08-15,14.7020569954451,12.9623680509409,16.4338349224096,"Tymoshenko"
"260",2018-08-16,14.7252117181471,12.9781203767086,16.4565124318793,"Tymoshenko"
"261",2018-08-17,14.7468300829577,13.0179108085092,16.4559218928219,"Tymoshenko"
"262",2018-08-18,14.7649655354117,13.0549422923062,16.5056847333698,"Tymoshenko"
"263",2018-08-19,14.7896454694434,13.0595349383006,16.5414924877916,"Tymoshenko"
"264",2018-08-20,14.8068559555465,13.0949650928458,16.5450505231245,"Tymoshenko"
"265",2018-08-21,14.8260485373549,13.1156722702518,16.5357838926431,"Tymoshenko"
"266",2018-08-22,14.8431382131477,13.1176623502098,16.5423800069479,"Tymoshenko"
"267",2018-08-23,14.8307944085978,13.1041026713367,16.5502205788789,"Tymoshenko"
"268",2018-08-24,14.8306202986373,13.0912227765189,16.5223147923222,"Tymoshenko"
"269",2018-08-25,14.824486091318,13.1000101742001,16.5314986433176,"Tymoshenko"
"270",2018-08-26,14.8192455062716,13.1192284350125,16.5106712040907,"Tymoshenko"
"271",2018-08-27,14.8075998299672,13.087217972092,16.498828349452,"Tymoshenko"
"272",2018-08-28,14.8042187415812,13.091293335511,16.5008533531632,"Tymoshenko"
"273",2018-08-29,14.8133550414881,13.1149074494422,16.5132316992457,"Tymoshenko"
"274",2018-08-30,14.8097478161451,13.0991857284611,16.4890926538607,"Tymoshenko"
"275",2018-08-31,14.7923134550046,13.0920684701002,16.4749992654952,"Tymoshenko"
"276",2018-09-01,14.7976697292557,13.0881086158253,16.458930515184,"Tymoshenko"
"277",2018-09-02,14.7839151372099,13.103029479163,16.4263440964057,"Tymoshenko"
"278",2018-09-03,14.7715647736223,13.1284045141914,16.4265392868579,"Tymoshenko"
"279",2018-09-04,14.7769262295229,13.1301811487656,16.4064906356496,"Tymoshenko"
"280",2018-09-05,14.7760891684346,13.1484000646496,16.3768882589911,"Tymoshenko"
"281",2018-09-06,14.7734726114334,13.1471665473662,16.3388022692049,"Tymoshenko"
"282",2018-09-07,14.7778979716975,13.1696645156173,16.3577090352822,"Tymoshenko"
"283",2018-09-08,14.7671907873199,13.1683309296769,16.3236178714158,"Tymoshenko"
"284",2018-09-09,14.7792351732313,13.1774107634107,16.3162551478577,"Tymoshenko"
"285",2018-09-10,14.7792045256795,13.1932862858882,16.3248520463607,"Tymoshenko"
"286",2018-09-11,14.7808377915702,13.2241289574342,16.329173371965,"Tymoshenko"
"287",2018-09-12,14.7960501986389,13.2503352601414,16.3145552328672,"Tymoshenko"
"288",2018-09-13,14.8042119110431,13.2585983394839,16.3092040452656,"Tymoshenko"
"289",2018-09-14,14.8199343193452,13.2658709883817,16.3276086341495,"Tymoshenko"
"290",2018-09-15,14.8311443062198,13.2929302057034,16.3456217205606,"Tymoshenko"
"291",2018-09-16,14.8403612203533,13.3227942530063,16.3352689869041,"Tymoshenko"
"292",2018-09-17,14.8513212030135,13.3325856589756,16.3577422764821,"Tymoshenko"
"293",2018-09-18,14.8494469031575,13.3262964265423,16.3308268826936,"Tymoshenko"
"294",2018-09-19,14.8705130051535,13.3243890359624,16.3494963982665,"Tymoshenko"
"295",2018-09-20,14.8734080590609,13.3522418365344,16.3637324302952,"Tymoshenko"
"296",2018-09-21,14.8778405744738,13.3278090083902,16.4095967012234,"Tymoshenko"
"297",2018-09-22,14.885641326234,13.3317743409869,16.4391132027165,"Tymoshenko"
"298",2018-09-23,14.9000233700842,13.3210918104655,16.4319500931,"Tymoshenko"
"299",2018-09-24,14.9216402206001,13.3444571646853,16.4519527178935,"Tymoshenko"
"300",2018-09-25,14.9445637796769,13.3529655845659,16.4913462279752,"Tymoshenko"
"301",2018-09-26,14.9682136163568,13.3883722350773,16.5234286039982,"Tymoshenko"
"302",2018-09-27,14.9831341560298,13.3758587885703,16.5470210707215,"Tymoshenko"
"303",2018-09-28,15.0057674602523,13.3874617265211,16.6094299043327,"Tymoshenko"
"304",2018-09-29,15.0257769159245,13.4110433235401,16.6390856736006,"Tymoshenko"
"305",2018-09-30,15.0337223080954,13.4236078944796,16.6511452359099,"Tymoshenko"
"306",2018-10-01,15.0573131962737,13.4336586254707,16.6650984972034,"Tymoshenko"
"307",2018-10-02,15.0800585315114,13.4504276397915,16.6812053008756,"Tymoshenko"
"308",2018-10-03,15.102427731568,13.4498821926515,16.719827859054,"Tymoshenko"
"309",2018-10-04,15.1130456131197,13.4854758932656,16.7292931277958,"Tymoshenko"
"310",2018-10-05,15.1323491167969,13.4688554107114,16.7312576385306,"Tymoshenko"
"311",2018-10-06,15.149165196107,13.5158679001316,16.7481953301963,"Tymoshenko"
"312",2018-10-07,15.1654468261331,13.5532930779384,16.75913182098,"Tymoshenko"
"313",2018-10-08,15.1954364832874,13.563688586718,16.7634793527289,"Tymoshenko"
"314",2018-10-09,15.2156063530408,13.5871031911475,16.7802579431562,"Tymoshenko"
"315",2018-10-10,15.2315904704038,13.6014142509284,16.8140219983596,"Tymoshenko"
"316",2018-10-11,15.2467751846656,13.6117927780917,16.8395735128642,"Tymoshenko"
"317",2018-10-12,15.2626992953013,13.6511134313659,16.8455207390949,"Tymoshenko"
"318",2018-10-13,15.2763429655116,13.6607282537841,16.8432507800671,"Tymoshenko"
"319",2018-10-14,15.2954039683897,13.6934149023304,16.8554158474177,"Tymoshenko"
